"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Romania","ROU","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","7.2481465329263","7.25152129817444","6.77047021457898","5.64074901749249","6.15351782030305","5.85744070888715","5.08369112065211","4.51416771825169","4.27484333034915","3.88519228600429","2.50727557644952","3.49107395862851","2.94907666480134","2.88736420811892","2.44753245267913","2.21666666666667","2.93852914703235","2.67299654264926","5.58306120299168","6.969282870893","7.36126029359112","8.4180790960452","7.26164562472791","7.88536845852617","6.93759564699881","9.48796426503433","10.5768360047089","11.4531509121061","11.2223965246772","10.9577922077922","12.6422942206655","12.9564452265728","12.8041237113402","13.7372013651877","13.0153248435139","13.1347041544272","14.3814878892734","16.4054794520548","19.1687104685685","18.4858212948101","17.3547589616811","19.5013357079252","21.6376811594203","22.4471830985916","","","","","","",
"Russian Federation","RUS","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.8075932748714","13.7176054228148","14.3243615723466","13.0902766201002","12.9694714354628","12.3321210085336","11.9260145394313","11.7731890256403","13.962384897074","13.7247970945183","12.8291571135923","13.2656936682763","13.5484399200344","13.8924408679177","14.9290644300624","14.9055788777452","14.9033458216256","15.0426492070117","15.7869667087206","15.848485479627","15.9642100306098","15.5597107953129","15.3002927483525","15.9379398425689","16.244761677626","","","","","","",
"Rwanda","RWA","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Asia","SAS","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","24.0540673869074","23.328746975376","22.6758971460865","22.5577731092437","21.9527159685864","20.6855243836463","20.8725212464589","22.1194605009634","21.8278615794144","21.7976771587275","20.3231266348669","17.0433983398914","16.537983910156","15.513652807374","15.6757776572412","14.791386854989","14.5861574037158","14.3924105543087","14.4717673283836","13.7644226778451","13.3694068033117","13.3311675846488","13.0595124148415","12.8821834480551","13.018912150409","13.683616350722","13.2739217239033","13.600860064066","13.2164586147705","12.8565271900956","12.6516847455347","12.5482499790723","12.6150149712861","12.654827763323","12.5190802898597","12.1500188465888","13.0030300323616","13.6311464718925","13.1872701290791","13.5357898202557","13.9221102719274","13.7102409999401","13.5318036595992","12.9805891063496","","","","","","",
"Saudi Arabia","SAU","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","26.2036306235201","27.411519777932","24.7722095671982","24.3564356435644","26.7880941803643","27.6833976833977","31.7746151611966","35.1694113193261","30.2906818799239","19.6962076249874","22.5675077467906","23.6180904522613","30.5124972187199","39.9283643186082","37.4257089488878","34.0536890089482","34.8928324498732","34.4705457173835","32.6353162814289","32.6912893831083","32.7207986265658","31.9540499355292","31.7606062282206","31.7251386225838","28.2433983926521","27.9424050321883","28.0581485803189","26.2978607439706","25.7043032152492","25.975188643049","26.3179986568167","26.0126929405312","25.7896120479213","25.585023400936","25.419519398577","25.8521022206779","27.3911738216752","27.0512961335677","26.7606747496046","25.1443569553806","25.3704896907216","25.9852376224803","26.4372452445652","25.9183955466946","","","","","","",
"Sudan","SDN","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","64.1744548286604","63.9296187683284","54.4052863436123","59.2505854800937","67.2897196261682","49.8432601880878","50.1474926253687","67.2077922077922","67.8343949044586","61.8528610354223","62.8491620111732","69.8369565217391","68.8","68.4684684684685","69.0954773869347","66.0714285714286","67.3333333333333","72.8310502283105","71.3924050632911","74.8582230623819","66.1733615221987","70.4288939051919","66.3430420711974","64.9237472766885","64.7331786542923","64.6341463414634","61.7357001972386","64.5021645021645","47.5442043222004","48.1751824817518","56.8106312292359","52.4128686327078","49.6073298429319","49.9404052443385","49.7971602434077","48.2534524776604","48.9056603773585","53.6959553695955","53.4470989761092","58.9846359385437","62.4821683309558","61.9047619047619","60.6060606060606","59.2203898050975","","","","","","",
"Senegal","SEN","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","35.2459016393443","37.6","36.9565217391304","34.0136054421769","33.5403726708075","35.7142857142857","35.1648351648352","35.7954545454545","35.3846153846154","35.2941176470588","34","34.7150259067358","38.7434554973822","37.7450980392157","35.377358490566","34.8039215686275","31.4009661835749","27.4111675126904","33.1730769230769","34.2723004694836","35.2112676056338","34.051724137931","33.6283185840708","31.7596566523605","31.4516129032258","32.6923076923077","32.0557491289199","31.974921630094","30.9859154929578","33.2386363636364","30.5483028720627","32.6530612244898","37.007874015748","34.2342342342342","31.6017316017316","34.9099099099099","40.7630522088353","41.7624521072797","36.3128491620112","37.7289377289377","37.9965457685665","37.037037037037","38.8333333333333","38.8535031847134","","","","","","",
"Singapore","SGP","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","25.2475247524752","22.2991689750693","22.0443349753695","20.5673758865248","22.0379146919431","22.3684210526316","24.0667976424362","22.0425531914894","23.36227308603","22.6086956521739","22.5424981522543","23.3571428571429","22.5016545334216","23.1994901210962","20.5421686746988","20.6302021403092","20.7777132907719","17.7664974619289","19.3074003795066","14.0538674033149","16.1851608667104","15.1592356687898","13.0567081604426","13.5405690200211","15.0119776417354","13.2433134250844","13.2599580712788","13.7149028077754","13.5978835978836","12.3931623931624","12.6546146527117","12.8087167070218","13.8852501964894","13.6547198384654","14.7649234020074","15.1776384535005","15.246067985794","15.5781448538755","16.6129432184478","15.8762420957543","16.153187847668","15.9921671018277","15.3762975778547","15.1809355692851","","","","","","",
"Solomon Islands","SLB","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sierra Leone","SLE","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"El Salvador","SLV","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","43.8461538461538","42.1052631578947","39.8809523809524","40.8284023668639","39.5833333333333","44.6153846153846","47.2636815920398","52.970297029703","55.6701030927835","53.75","54","56.7567567567568","57.0469798657718","57.8947368421053","58.5365853658537","58.0246913580247","52.5","54.066985645933","58.3333333333333","60.1895734597156","49.8194945848375","50.4731861198738","49.2957746478873","45.4767726161369","46.3894967177243","52.7638190954774","43.7371663244353","43.9539347408829","50.5813953488372","48.742746615087","46.0980036297641","44.6654611211573","45.3468697123519","47.8920741989882","48.96","45.0920245398773","45.5202312138728","48.0456026058632","50.2463054187192","51.7182130584192","51.7470881863561","45.514950166113","48.5165794066318","48.1292517006803","","","","","","",
"San Marino","SMR","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.21200387221684","6.10292710924048","4.70245526425302","6.31136044880785","6.72484599589322","6.11833258628418","8.87470997679814","11.1899272920731","8.7049209451057","6.46368854504617","5.41860465116279","8.21127385707945","9.22918807810894","9.42348209155334","11.1308046791918","13.2391523713421","13.7031310398145","11.0468594217348","14.1113180219325","14.0135756514123","14.0802092414996","11.6083916083916","11.4721039659422","12.4339788732394","15.4815009183941","","","","","","",
"Sub-Saharan Africa (excluding high income)","SSA","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","22.678120262759","22.7591884170258","21.7941370949967","20.2717716434493","20.3063005872084","18.6944167681464","19.1766811557147","22.0257109466303","19.9992322751526","20.0650641604916","19.6505053966078","20.0737473292439","20.6094514233435","19.8400816604287","19.1969178650902","19.299128101945","18.300015740595","19.4221709151041","19.336285907609","18.9414619350925","19.7629297277633","20.9136416774078","19.6376509787589","19.3481296609918","20.4670056529273","20.3846781652974","21","19.7122665320545","21.0836826579724","21.1254821874291","20.6545635865008","20.9070772199926","20.9686502721982","20.6800696905037","20.9200054484248","20.7041818041277","20.7033792705834","20.6956732098424","21.8426276845335","22.5738178814784","23.3283446009874","23.3210770169335","23.8844728758273","22.8503074823255","","","","","","",
"South Sudan","SSD","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.3611111111111","65.3061224489796","65.1315789473684","","","","","","",
"Sub-Saharan Africa","SSF","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","22.678120262759","22.7591884170258","21.7941370949967","20.2717716434493","20.3063005872084","18.6944167681464","19.1766811557147","22.0257109466303","19.9992322751526","20.0650641604916","19.6505053966078","20.0737473292439","20.6094514233435","19.8400816604287","19.1969178650902","19.299128101945","18.300015740595","19.4221709151041","19.336285907609","18.9414619350925","19.7629297277633","20.9136416774077","19.6376509787589","19.3481296609918","20.4670056529273","20.3846781652973","21","19.7122665320545","21.0836826579724","21.1254821874291","20.6545635865008","20.9070772199925","20.9686502721982","20.6800696905037","20.9200054484248","20.7041818041277","20.7033792705834","20.6956732098424","21.8426276845335","22.5738178814784","23.3283446009874","23.3210770169335","23.8844728758273","22.8503074823255","","","","","","",
"Small states","SST","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","23.0769230769231","24.3478260869565","21.7741935483871","22.0472440944882","21.7054263565892","23.5714285714286","21.3333333333333","22.5352112676056","19.4630872483221","21.0526315789474","21.969696969697","19.4179389312977","18.4588593818023","17.9072276159655","16.7100855973204","14.8483792262112","16.5254237288136","17.2906091370558","18.2097816056598","16.5062287655719","16.5944775311316","16.9275222730556","17.9186602870813","18.0911680911681","17.091660923501","17.0546208803872","17.5087108013937","17.5126903553299","16.6833366673335","16.7459562321598","12.6685827990272","13.4727191413238","13.4196105864521","14.2428245466555","14.6191209572326","15.6848828956707","16.1480140319113","16.5973741794311","16.6631355932203","16.5663275897862","16.874616485989","17.0886694691563","16.83985897198","16.3661342950369","17.1993657681716","17.6041746604251","17.4839935270527","16.8908819133034","18.7112842454818","20.6653159924188","19.4785645472062","18.5086086551885","17.9410127991096","17.9210512258961","18.7516094144307","","","","","","",
"Sao Tome and Principe","STP","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.8630136986301","20.1342281879195","39.8148148148148","38.3333333333333","34.5588235294118","30.3030303030303","35.3333333333333","39.1304347826087","40.1408450704225","40.8450704225352","38.2352941176471","31.8435754189944","34.3283582089552","31.4720812182741","33.6683417085427","","","","","","",
"Slovak Republic","SVK","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","10.95960895292","11.3486005089059","12.0058565153734","11.5890083632019","9.75440222428174","9.67963386727689","9.42316160281814","9.15909988156336","9.5422808378588","7.38351254480287","7.80532598714417","7.45647236941711","6.16347430305329","6.11833669170178","6.13519470977223","6.67182363179269","6.68908819133034","6.82989690721649","7.02440842183715","7.45942002553347","7.06986444212722","7.92410714285714","6.78983833718245","8.25326435082533","9.19456574478409","8.56864654333009","10.009741841208","10.5356240525518","10.9193922225084","11.0086767895879","14.2933618843683","16.644076985633","15.0534759358289","16.3766915216791","17.4765100671141","16.7534960241294","18.7447464275707","20.6945228684359","19.3865030674847","20.6886574074074","21.6742770167428","20.7106274007682","20.3587161736941","20.6614387998636","","","","","","",
"Slovenia","SVN","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","15.8145875937287","17.3049645390071","18.5478073328541","18.3585313174946","19.3500738552437","19.4509803921569","20.5622489959839","23.2680722891566","26.0770975056689","27.2921108742004","29.3405114401077","29.8234139960759","25.1827242524917","24.8442906574394","25.1066856330014","24.7983870967742","25.1822398939695","25.7849031396126","26.509186351706","27.8964401294498","28.7792536369386","32.6776649746193","36.0714285714286","33.5978835978836","33.7216828478964","36.098509397278","37.5252185608608","37.2011251758087","41.5360501567398","","","","","","",
"Sweden","SWE","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","16.5865384615385","18.4204621943011","17.8171838716487","17.3481085212075","18.1095246701609","17.4732977303071","16.6135639508421","17.268820627089","16.6524943310658","15.7531621310847","15.7194406856112","16.8861253352841","17.2266861456051","18.0174787501496","19.5475941422594","19.5291735223389","19.2495921696574","20.7191987450223","22.7595099935525","21.656050955414","22.8348611301136","24.75442043222","27.2576910353953","30.5732484076433","32.5990373935579","31.1290046256639","32.3863636363636","33.9424237200483","37.3875494782296","40.4206935758954","38.1290818286592","36.8500376789751","36.5564342199856","35.072202166065","35.1115760111576","35.7343640196767","32.1955128205128","36.1357980803413","36.0426498863835","37.5512386383889","40.8120069270733","41.3294232649071","40.4892850369808","40.0889218228974","42.1495505832855","45.6508453860257","47.9296288350139","50.3002001334223","50.8383791336749","52.1739130434783","47.1112076455256","49.6463932107496","51.3218098627351","52.2304832713755","53.2870122928915","","","","","","",
"Eswatini","SWZ","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sint Maarten (Dutch part)","SXM","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Syrian Arab Republic","SYR","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","26.5193370165746","31.9066147859922","35.0912778904665","27.6504297994269","30.3874092009685","33.3692142088267","34.3936381709742","34.4827586206897","27.006751687922","29.3831168831169","27.2005772005772","24.2314647377938","22.6598465473146","21.7332123411978","25.6016385048643","23.8912732474964","23.5393022278268","22.7179697093737","28.2535684298909","26.5980896399706","25.520483546004","25.2828854314003","26.5392781316348","25.5869343314052","24.1002570694087","25.708442886357","26.0793972761518","24.7867803837953","21.9091903719912","22.8586868413942","20.6736950372846","21.9095477386935","19.6151924037981","24.3408662900188","25.4817586529467","25.5337921298747","25.339822117805","24.7310074991849","22.5732439110484","21.9481680071492","22.6179018286814","21.9499478623566","24.1644385026738","23.9753355096119","","","","","","",
"Turks and Caicos Islands","TCA","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","8.72684209927011","8.86442889844469","9.14592384359826","9.44273997874431","8.93536286375174","8.79293490521109","8.41966806083088","8.04758159653952","8.23250281387496","8.25232960035276","8.44944170547772","8.49001780860437","8.53921889407775","8.35352556336322","8.5423002413446","8.74289655740405","8.65440957513232","8.65525585209017","8.84192643311282","8.36891191709845","8.38757911794984","8.6931124607769","8.93789323295876","8.62517063950436","8.53632816619213","10.3277812933602","9.76947723009425","9.17082159715343","10.0094167799124","11.8546850234806","11.6933566886915","11.6362506758231","11.1438519074567","10.9360209867751","10.1649480217998","9.67529999616995","9.49945709274857","9.8713292189017","9.72664688263606","9.68383998459936","9.5875088864899","10.2289321114257","10.5807262149159","10.8387526447441","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","15.3301546019361","14.9220489977728","14.8238470583112","14.9837412288208","14.4526445264453","13.8789051700304","13.9781258336191","13.5547247269262","13.3861025497338","12.3878615150436","12.3334590246355","10.4663212435233","10.3984812670997","10.2171993642945","9.76680384087791","9.97454480600548","9.44861624174893","9.33503650694576","8.61934743714063","8.02703103713396","7.57856066812908","7.22302954812816","7.20692518136407","7.29471845182099","7.14492753623188","6.7798994717792","6.94123956943111","7.23987300981071","7.60482523072451","8.42930714487641","11.3661362806537","11.7526698205244","11.5629336618896","11.04532980994","10.8969373714984","10.8971994071313","11.1823611506128","11.4099758895098","12.5649738333056","12.4346368435538","12.0526949141808","12.4199359840772","12.6809979755594","12.6841668745744","13.5598091624993","13.7137187978275","13.8358373101741","14.3926666453735","14.8940456554312","15.2206262165315","15.0609433306594","14.6787968808021","14.7691465015472","15.3993401244721","15.8116005175298","","","","","","",
"Togo","TGO","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","61.7647058823529","58.3333333333333","66.6666666666667","66.6666666666667","75","70.3703703703704","70.5882352941176","67.6470588235294","73.1707317073171","86.4864864864865","86.1111111111111","83.7209302325581","76.6666666666667","52.9411764705882","76.6666666666667","85.4166666666667","86.5384615384615","82.3529411764706","84.3137254901961","74.1379310344828","61.5384615384615","72.972972972973","68","54.2372881355932","67.2413793103448","70.2127659574468","65.1515151515152","57.8313253012048","53.2110091743119","45.2631578947368","37.1794871794872","56.4705882352941","64.2201834862385","62.1359223300971","63.5416666666667","65.1685393258427","71.9101123595506","79.0909090909091","84.6491228070175","76.9230769230769","78.3068783068783","77.7777777777778","77.2455089820359","77.3255813953488","","","","","","",
"Thailand","THA","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","35.2216748768473","34.3732895457033","34.7658136166103","31.8798449612403","32.9233680227058","34.3840729987557","33.2086761406133","31.2333333333333","31.6708229426434","28.5206048028461","30.9984639016897","31.3303341902314","33.7091644984099","36.0357988944459","34.3319067998098","35.154449054864","35.3","35.4578882857643","36.6122695678453","33.798986277661","31.4818929126861","30.5561214096557","31.9175853967106","31.7817534202218","33.426223651304","32.5144784573283","31.5753509752764","30.0944946589975","29.8556646675015","29.0170070260687","28.35625","28.2805029219054","28.9029416746655","28.357669882875","27.4375624375624","25.4128030941637","26.551757066463","24.6549240135707","27.1911196911197","25.5897229309342","27.1349986473081","26.2931034482759","25.2333804809052","24.7166557161629","","","","","","",
"Tajikistan","TJK","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.62431941923775","7.1779744346116","4.93991989319092","5.77689243027888","6.80272108843537","7.31707317073171","6.30630630630631","5.6","4.34782608695652","2.37154150197628","1.8348623853211","4.24528301886792","5.76923076923077","4.78468899521531","5.2","5.1063829787234","6.27450980392157","8.36012861736335","8.47457627118644","10.3896103896104","11.7391304347826","11.9834710743802","30.9859154929578","26.3456090651558","33.4763948497854","","","","","","",
"Turkmenistan","TKM","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.0031369034282","23.2662784542086","24.8914616497829","27.0817417876241","13.048817930611","12","15.2203389830508","9.00840336134454","10.7236842105263","11.663856098932","17.7304964539007","17.4716283979942","18.3786505538771","18.5210312075984","17.7505902554196","17.9663131628197","17.5","16.4457183805088","16.8851878100638","14.4573488185823","14.5166959578207","16.1379087083198","16.1985018726592","16.9644220491678","17.5522388059701","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","34.1204394743925","34.9625442345696","34.9630092737314","35.6559080205015","36.7641916307262","36.6405143293015","36.0889722352451","36.1492420792401","36.0268898339964","35.5166051660517","36.7625669071445","36.4384786181839","35.34346987739","35.0783361916112","34.5737831573526","34.6905962703899","34.1521352549301","34.0036658130435","34.0907666662489","35.5702320402844","35.8869888837537","35.7424348217139","36.3486124819244","36.0166588736775","36.4016469988963","36.1852158887746","35.3919753376505","35.2123482420905","35.2817190565263","34.4187960118","34.5146929423347","34.5036814242374","34.4092440199548","34.8801788810214","35.0630201021185","35.1930476824333","35.7021846401965","35.3820117759052","35.808437757447","35.8425344150959","36.4891350099968","37.0134872325916","36.571300039363","36.9351754499228","","","","","","",
"Timor-Leste","TLS","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","22.8043290872522","23.1759656652361","23.9024011189681","24.180837826628","24.2455711667685","24.9866438722086","25.5718675315807","26.0899750069425","24.9591436509234","25.7246085909273","25.8954317802398","25.3414784817077","24.8543106037849","24.8958098670872","26.3796320981072","25.7865109427609","25.6265117322894","25.1266537011693","25.4072540725407","26.4436496859735","26.1001042752868","25.6019261637239","25.847915316483","25.5421163420094","25.0442923784601","25.4730804985268","24.3285169754454","26.1780104712042","26.8316657375077","27.272341268718","26.3980350504514","26.8308406395049","26.5932188485359","26.4617664702354","26.2768480839118","26.2484647890256","25.5950362109211","25.6986190869457","26.3724799355742","26.1578215066587","26.1221755827454","26.6143664356932","25.9681963206843","26.1029199904506","","","","","","",
"Tonga","TON","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Asia (IDA & IBRD)","TSA","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","24.0540673869074","23.328746975376","22.6758971460865","22.5577731092437","21.9527159685864","20.6855243836463","20.8725212464589","22.1194605009634","21.8278615794144","21.7976771587275","20.3231266348669","17.0433983398914","16.537983910156","15.513652807374","15.6757776572412","14.791386854989","14.5861574037158","14.3924105543087","14.4717673283836","13.7644226778451","13.3694068033117","13.3311675846488","13.0595124148415","12.8821834480551","13.018912150409","13.683616350722","13.2739217239033","13.600860064066","13.2164586147705","12.8565271900956","12.6516847455347","12.5482499790723","12.6150149712861","12.654827763323","12.5190802898597","12.1500188465888","13.0030300323616","13.6311464718925","13.1872701290791","13.5357898202557","13.9221102719274","13.7102409999401","13.5318036595992","12.9805891063496","","","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","22.678120262759","22.7591884170258","21.7941370949967","20.2717716434493","20.3063005872084","18.6944167681464","19.1766811557147","22.0257109466303","19.9992322751526","20.0650641604916","19.6505053966078","20.0737473292439","20.6094514233435","19.8400816604287","19.1969178650902","19.299128101945","18.300015740595","19.4221709151041","19.336285907609","18.9414619350925","19.7629297277633","20.9136416774077","19.6376509787589","19.3481296609918","20.4670056529273","20.3846781652973","21","19.7122665320545","21.0836826579724","21.1254821874291","20.6545635865008","20.9070772199925","20.9686502721982","20.6800696905037","20.9200054484248","20.7041818041277","20.7033792705834","20.6956732098424","21.8426276845335","22.5738178814784","23.3283446009874","23.3210770169335","23.8844728758273","22.8503074823255","","","","","","",
"Trinidad and Tobago","TTO","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","13.5940409683426","15.1736745886654","19.7530864197531","17.1483622350674","19.6936542669584","17.953667953668","19.1919191919192","21.4285714285714","22.1283783783784","22.1350078492936","20.8333333333333","22.7920227920228","24.5481927710843","25.3333333333333","25.2631578947368","25.1830161054173","23.9554317548747","17.3575129533679","17.2595520421607","17.0886075949367","18.1818181818182","16.6462668298654","15.5019059720457","15.8808933002481","16.421568627451","16.3722025912839","16.4654226125137","16.3502109704641","16.5611814345992","16.2376237623762","13.9337298215803","12.9402756508423","10.9732201175702","13.015873015873","12.2576966932725","13.5288065843621","12.8406466512702","13.934045517882","15.0718889439762","14.3240823634736","14.3435251798561","14.1107078039927","13.9869281045752","13.787160706592","","","","","","",
"Tunisia","TUN","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","23.9247311827957","23.6714975845411","25.2955082742317","24.6861924686192","25.8264462809917","26.7056530214425","24.9128919860627","24.6006389776358","22.4043715846995","22.3484848484848","23.2186732186732","23.9596469104666","22.3684210526316","22.8723404255319","23.2919254658385","22.1774193548387","22.0661985957874","21.0185185185185","20.4116638078902","20.4265791632486","20.4309656823623","19.8795180722892","21.6058394160584","22.4075416968818","22.808267997149","22.4779959377116","22.7626459143969","22.4362958359229","22.7353463587922","22.8587634713556","22.3243243243243","22.8941684665227","23.8952536824877","23.1617647058824","23.5747303543914","22.6190476190476","22.8898426323319","22.0902612826603","27.0231897775674","29.4547015886647","28.7769784172662","27.0558159352365","25.5813953488372","25.3098760495802","","","","","","",
"Turkey","TUR","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","32.9159212880143","33.9427178549665","33.0275229357798","31.7890586495811","32.0593525179856","33.1922099915326","32.8073394495413","30.4935767410412","29.5703982439636","26.6818700114025","26.976622012083","26.575605080278","25.0560652395515","26.218009478673","25.9674502712477","27.4526245178601","26.4736763161842","27.7623926890058","26.6602765986581","25.8436944937833","23.4027680693415","23.6997469777903","23.2791956689869","22.6917997358626","21.746067927969","20.7044763602055","21.3546202225448","22.0972136767162","23.4828981243104","21.4824016563147","21.8988437032958","20.5225322717786","20.1906606092202","23.0741720906945","22.6454644018793","23.1787643261757","21.9922688076122","19.4836879432624","17.9253815715093","18.8355776847346","17.2580003975353","18.2395793394315","18.2058869334995","17.3132856790732","17.2542012748696","17.0821962162912","17.3847695390782","17.8664255848118","16.8591921479804","17.2361397903923","16.3426030597634","15.4429579690298","16.8632504047312","20.1338028169014","19.833284490899","","","","","","",
"Tuvalu","TUV","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
